,code,en_name,ch_name
508,S0115,Open bite of eyelid and periocular area,眼瞼及眼周圍開放性咬傷
509,S01151,Open bite of right eyelid and periocular area,右眼瞼及眼周圍開放性咬傷
510,S01151A,"Open bite of right eyelid and periocular area, initial encounter",右眼瞼及眼周圍開放性咬傷之初期照護
511,S01151D,"Open bite of right eyelid and periocular area, subsequent encounter",右眼瞼及眼周圍開放性咬傷之後續照護
512,S01151S,"Open bite of right eyelid and periocular area, sequela",右眼瞼及眼周圍開放性咬傷之後遺症
513,S01152,Open bite of left eyelid and periocular area,左眼瞼及眼周圍開放性咬傷
514,S01152A,"Open bite of left eyelid and periocular area, initial encounter",左眼瞼及眼周圍開放性咬傷之初期照護
515,S01152D,"Open bite of left eyelid and periocular area, subsequent encounter",左眼瞼及眼周圍開放性咬傷之後續照護
516,S01152S,"Open bite of left eyelid and periocular area, sequela",左眼瞼及眼周圍開放性咬傷之後遺症
517,S01159,Open bite of unspecified eyelid and periocular area,未特定側性眼瞼及眼周圍開放性咬傷
518,S01159A,"Open bite of unspecified eyelid and periocular area, initial encounter",未特定側性眼瞼及眼周圍開放性咬傷之初期照護
519,S01159D,"Open bite of unspecified eyelid and periocular area, subsequent encounter",未特定側性眼瞼及眼周圍開放性咬傷之後續照護
520,S01159S,"Open bite of unspecified eyelid and periocular area, sequela",未特定側性眼瞼及眼周圍開放性咬傷之後遺症
521,S012,Open wound of nose,鼻部開放性傷口
522,S0120,Unspecified open wound of nose,鼻部開放性傷口
523,S0120xA,"Unspecified open wound of nose, initial encounter",鼻開放性傷口之初期照護
524,S0120xD,"Unspecified open wound of nose, subsequent encounter",鼻開放性傷口之後續照護
525,S0120xS,"Unspecified open wound of nose, sequela",鼻開放性傷口之後遺症
526,S0121,Laceration without foreign body of nose,鼻部撕裂傷未伴有異物
527,S0121xA,"Laceration without foreign body of nose, initial encounter",鼻撕裂傷未伴有異物之初期照護
528,S0121xD,"Laceration without foreign body of nose, subsequent encounter",鼻撕裂傷未伴有異物之後續照護
529,S0121xS,"Laceration without foreign body of nose, sequela",鼻撕裂傷未伴有異物之後遺症
530,S0122,Laceration with foreign body of nose,鼻部撕裂傷伴有異物
531,S0122xA,"Laceration with foreign body of nose, initial encounter",鼻撕裂傷伴有異物之初期照護
532,S0122xD,"Laceration with foreign body of nose, subsequent encounter",鼻撕裂傷伴有異物之後續照護
533,S0122xS,"Laceration with foreign body of nose, sequela",鼻撕裂傷伴有異物之後遺症
534,S0123,Puncture wound without foreign body of nose,鼻部穿刺傷未伴有異物
535,S0123xA,"Puncture wound without foreign body of nose, initial encounter",鼻穿刺傷未伴有異物之初期照護
536,S0123xD,"Puncture wound without foreign body of nose, subsequent encounter",鼻穿刺傷未伴有異物之後續照護
537,S0123xS,"Puncture wound without foreign body of nose, sequela",鼻穿刺傷未伴有異物之後遺症
538,S0124,Puncture wound with foreign body of nose,鼻部穿刺傷伴有異物
539,S0124xA,"Puncture wound with foreign body of nose, initial encounter",鼻穿刺傷伴有異物之初期照護
540,S0124xD,"Puncture wound with foreign body of nose, subsequent encounter",鼻穿刺傷伴有異物之後續照護
541,S0124xS,"Puncture wound with foreign body of nose, sequela",鼻穿刺傷伴有異物之後遺症
542,S0125,Open bite of nose,鼻部開放性咬傷
543,S0125xA,"Open bite of nose, initial encounter",鼻開放性咬傷之初期照護
544,S0125xD,"Open bite of nose, subsequent encounter",鼻開放性咬傷之後續照護
545,S0125xS,"Open bite of nose, sequela",鼻開放性咬傷之後遺症
546,S013,Open wound of ear,耳部開放性傷口
547,S0130,Unspecified open wound of ear,耳部開放性傷口
548,S01301,Unspecified open wound of right ear,右耳開放性傷口
549,S01301A,"Unspecified open wound of right ear, initial encounter",右耳開放性傷口之初期照護
550,S01301D,"Unspecified open wound of right ear, subsequent encounter",右耳開放性傷口之後續照護
551,S01301S,"Unspecified open wound of right ear, sequela",右耳開放性傷口之後遺症
552,S01302,Unspecified open wound of left ear,左耳開放性傷口
553,S01302A,"Unspecified open wound of left ear, initial encounter",左耳開放性傷口之初期照護
554,S01302D,"Unspecified open wound of left ear, subsequent encounter",左耳開放性傷口之後續照護
555,S01302S,"Unspecified open wound of left ear, sequela",左耳開放性傷口之後遺症
556,S01309,Unspecified open wound of unspecified ear,未特定側性耳開放性傷口
557,S01309A,"Unspecified open wound of unspecified ear, initial encounter",未特定側性耳開放性傷口之初期照護
558,S01309D,"Unspecified open wound of unspecified ear, subsequent encounter",未特定側性耳開放性傷口之後續照護
559,S01309S,"Unspecified open wound of unspecified ear, sequela",未特定側性耳開放性傷口之後遺症
560,S0131,Laceration without foreign body of ear,耳撕裂傷未伴有異物
561,S01311,Laceration without foreign body of right ear,右耳撕裂傷未伴有異物
562,S01311A,"Laceration without foreign body of right ear, initial encounter",右耳撕裂傷未伴有異物之初期照護
563,S01311D,"Laceration without foreign body of right ear, subsequent encounter",右耳撕裂傷未伴有異物之後續照護
564,S01311S,"Laceration without foreign body of right ear, sequela",右耳撕裂傷未伴有異物之後遺症
565,S01312,Laceration without foreign body of left ear,左耳撕裂傷未伴有異物
566,S01312A,"Laceration without foreign body of left ear, initial encounter",左耳撕裂傷未伴有異物之初期照護
567,S01312D,"Laceration without foreign body of left ear, subsequent encounter",左耳撕裂傷未伴有異物之後續照護
568,S01312S,"Laceration without foreign body of left ear, sequela",左耳撕裂傷未伴有異物之後遺症
569,S01319,Laceration without foreign body of unspecified ear,未特定側性耳撕裂傷未伴有異物
570,S01319A,"Laceration without foreign body of unspecified ear, initial encounter",未特定側性耳撕裂傷未伴有異物之初期照護
571,S01319D,"Laceration without foreign body of unspecified ear, subsequent encounter",未特定側性耳撕裂傷未伴有異物之後續照護
572,S01319S,"Laceration without foreign body of unspecified ear, sequela",未特定側性耳撕裂傷未伴有異物之後遺症
573,S0132,Laceration with foreign body of ear,耳撕裂傷伴有異物
574,S01321,Laceration with foreign body of right ear,右耳撕裂傷伴有異物
575,S01321A,"Laceration with foreign body of right ear, initial encounter",右耳撕裂傷伴有異物之初期照護
576,S01321D,"Laceration with foreign body of right ear, subsequent encounter",右耳撕裂傷伴有異物之後續照護
577,S01321S,"Laceration with foreign body of right ear, sequela",右耳撕裂傷伴有異物之後遺症
578,S01322,Laceration with foreign body of left ear,左耳撕裂傷伴有異物
579,S01322A,"Laceration with foreign body of left ear, initial encounter",左耳撕裂傷伴有異物之初期照護
580,S01322D,"Laceration with foreign body of left ear, subsequent encounter",左耳撕裂傷伴有異物之後續照護
581,S01322S,"Laceration with foreign body of left ear, sequela",左耳撕裂傷伴有異物之後遺症
582,S01329,Laceration with foreign body of unspecified ear,未特定側性耳撕裂傷伴有異物
583,S01329A,"Laceration with foreign body of unspecified ear, initial encounter",未特定側性耳撕裂傷伴有異物之初期照護
584,S01329D,"Laceration with foreign body of unspecified ear, subsequent encounter",未特定側性耳撕裂傷伴有異物之後續照護
585,S01329S,"Laceration with foreign body of unspecified ear, sequela",未特定側性耳撕裂傷未有異物之後遺症
586,S0133,Puncture wound without foreign body of ear,耳穿刺傷未伴有異物
587,S01331,Puncture wound without foreign body of right ear,右耳穿刺傷未伴有異物
588,S01331A,"Puncture wound without foreign body of right ear, initial encounter",右耳穿刺傷未伴有異物之初期照護
589,S01331D,"Puncture wound without foreign body of right ear, subsequent encounter",右耳穿刺傷未伴有異物之後續照護
590,S01331S,"Puncture wound without foreign body of right ear, sequela",右耳穿刺傷未伴有異物之後遺症
591,S01332,Puncture wound without foreign body of left ear,左耳穿刺傷未伴有異物
592,S01332A,"Puncture wound without foreign body of left ear, initial encounter",左耳穿刺傷未伴有異物之初期照護
593,S01332D,"Puncture wound without foreign body of left ear, subsequent encounter",左耳穿刺傷未伴有異物之後續照護
594,S01332S,"Puncture wound without foreign body of left ear, sequela",左耳穿刺傷未伴有異物之後遺症
595,S01339,Puncture wound without foreign body of unspecified ear,未特定側性耳穿刺傷未伴有異物
596,S01339A,"Puncture wound without foreign body of unspecified ear, initial encounter",未特定側性耳穿刺傷未伴有異物之初期照護
597,S01339D,"Puncture wound without foreign body of unspecified ear, subsequent encounter",未特定側性耳穿刺傷未伴有異物之後續照護
598,S01339S,"Puncture wound without foreign body of unspecified ear, sequela",未特定側性耳穿刺傷未伴有異物之後遺症
599,S0134,Puncture wound with foreign body of ear,耳穿刺傷伴有異物
600,S01341,Puncture wound with foreign body of right ear,右耳穿刺傷伴有異物
601,S01341A,"Puncture wound with foreign body of right ear, initial encounter",右耳穿刺傷伴有異物之初期照護
602,S01341D,"Puncture wound with foreign body of right ear, subsequent encounter",右耳穿刺傷伴有異物之後續照護
603,S01341S,"Puncture wound with foreign body of right ear, sequela",右耳穿刺傷伴有異物之後遺症
604,S01342,Puncture wound with foreign body of left ear,左耳穿刺傷伴有異物
605,S01342A,"Puncture wound with foreign body of left ear, initial encounter",左耳穿刺傷伴有異物之初期照護
606,S01342D,"Puncture wound with foreign body of left ear, subsequent encounter",左耳穿刺傷伴有異物之後續照護
607,S01342S,"Puncture wound with foreign body of left ear, sequela",左耳穿刺傷伴有異物之後遺症
608,S01349,Puncture wound with foreign body of unspecified ear,未特定側性耳穿刺傷伴有異物
609,S01349A,"Puncture wound with foreign body of unspecified ear, initial encounter",未特定側性耳穿刺傷伴有異物之初期照護
610,S01349D,"Puncture wound with foreign body of unspecified ear, subsequent encounter",未特定側性耳穿刺傷伴有異物之後續照護
611,S01349S,"Puncture wound with foreign body of unspecified ear, sequela",未特定側性耳穿刺傷伴有異物之後遺症
612,S0135,Open bite of ear,耳開放性咬傷
613,S01351,Open bite of right ear,右耳開放性咬傷
614,S01351A,"Open bite of right ear, initial encounter",右耳開放性咬傷之初期照護
615,S01351D,"Open bite of right ear, subsequent encounter",右耳開放性咬傷之後續照護
616,S01351S,"Open bite of right ear, sequela",右耳開放性咬傷之後遺症
617,S01352,Open bite of left ear,左耳開放性咬傷
618,S01352A,"Open bite of left ear, initial encounter",左耳開放性咬傷之初期照護
619,S01352D,"Open bite of left ear, subsequent encounter",左耳開放性咬傷之後續照護
620,S01352S,"Open bite of left ear, sequela",左耳開放性咬傷之後遺症
621,S01359,Open bite of unspecified ear,未特定側性耳開放性咬傷
622,S01359A,"Open bite of unspecified ear, initial encounter",未特定側性耳開放性咬傷之初期照護
623,S01359D,"Open bite of unspecified ear, subsequent encounter",未特定側性耳開放性咬傷之後續照護
624,S01359S,"Open bite of unspecified ear, sequela",未特定側性耳開放性咬傷之後遺症
625,S014,Open wound of cheek and temporomandibular area,臉頰與顳骨下頜周圍開放性傷口
626,S0140,Unspecified open wound of cheek and temporomandibular area,臉頰與顳骨下頜周圍開放性傷口
627,S01401,Unspecified open wound of right cheek and temporomandibular area,右臉頰與顳骨下頜周圍開放性傷口
628,S01401A,"Unspecified open wound of right cheek and temporomandibular area, initial encounter",右臉頰與顳骨下頜周圍開放性傷口之初期照護
629,S01401D,"Unspecified open wound of right cheek and temporomandibular area, subsequent encounter",右臉頰與顳骨下頜周圍開放性傷口之後續照護
630,S01401S,"Unspecified open wound of right cheek and temporomandibular area, sequela",右臉頰與顳骨下頜周圍開放性傷口之後遺症
631,S01402,Unspecified open wound of left cheek and temporomandibular area,左臉頰與顳骨下頜周圍開放性傷口
632,S01402A,"Unspecified open wound of left cheek and temporomandibular area, initial encounter",左臉頰與顳骨下頜周圍開放性傷口之初期照護
633,S01402D,"Unspecified open wound of left cheek and temporomandibular area, subsequent encounter",左臉頰與顳骨下頜周圍開放性傷口之後續照護
634,S01402S,"Unspecified open wound of left cheek and temporomandibular area, sequela",左臉頰與顳骨下頜周圍開放性傷口之後遺症
635,S01409,Unspecified open wound of unspecified cheek and temporomandibular area,未特定側性臉頰與顳骨下頜周圍開放性傷口
636,S01409A,"Unspecified open wound of unspecified cheek and temporomandibular area, initial encounter",未特定側性臉頰與顳骨下頜周圍開放性傷口之初期照護
637,S01409D,"Unspecified open wound of unspecified cheek and temporomandibular area, subsequent encounter",未特定側性臉頰與顳骨下頜周圍開放性傷口之後續照護
638,S01409S,"Unspecified open wound of unspecified cheek and temporomandibular area, sequela",未特定側性臉頰與顳骨下頜周圍開放性傷口之後遺症
639,S0141,Laceration without foreign body of cheek and temporomandibular area,臉頰與顳骨下頜周圍撕裂傷未伴有異物
640,S01411,Laceration without foreign body of right cheek and temporomandibular area,右臉頰與顳骨下頜周圍撕裂傷未伴有異物
641,S01411A,"Laceration without foreign body of right cheek and temporomandibular area, initial encounter",右臉頰與顳骨下頜周圍撕裂傷未伴有異物之初期照護
642,S01411D,"Laceration without foreign body of right cheek and temporomandibular area, subsequent encounter",右臉頰與顳骨下頜周圍撕裂傷未伴有異物之後續照護
643,S01411S,"Laceration without foreign body of right cheek and temporomandibular area, sequela",右臉頰與顳骨下頜周圍撕裂傷未伴有異物之後遺症
644,S01412,Laceration without foreign body of left cheek and temporomandibular area,左臉頰與顳骨下頜周圍撕裂傷未伴有異物
645,S01412A,"Laceration without foreign body of left cheek and temporomandibular area, initial encounter",左臉頰與顳骨下頜周圍撕裂傷未伴有異物之初期照護
646,S01412D,"Laceration without foreign body of left cheek and temporomandibular area, subsequent encounter",左臉頰與顳骨下頜周圍撕裂傷未伴有異物之後續照護
647,S01412S,"Laceration without foreign body of left cheek and temporomandibular area, sequela",左臉頰與顳骨下頜周圍撕裂傷未伴有異物之後遺症
648,S01419,Laceration without foreign body of unspecified cheek and temporomandibular area,未特定側性臉頰與顳骨下頜周圍撕裂傷未伴有異物
649,S01419A,"Laceration without foreign body of unspecified cheek and temporomandibular area, initial encounter",未特定側性臉頰與顳骨下頜周圍撕裂傷未伴有異物之初期照護
650,S01419D,"Laceration without foreign body of unspecified cheek and temporomandibular area, subsequent encounter",未特定側性臉頰與顳骨下頜周圍撕裂傷未伴有異物之後續照護
651,S01419S,"Laceration without foreign body of unspecified cheek and temporomandibular area, sequela",未特定側性臉頰與顳骨下頜周圍撕裂傷未伴有異物之後遺症
652,S0142,Laceration with foreign body of cheek and temporomandibular area,臉頰與顳骨下頜周圍撕裂傷伴有異物
653,S01421,Laceration with foreign body of right cheek and temporomandibular area,右臉頰與顳骨下頜周圍撕裂傷伴有異物
654,S01421A,"Laceration with foreign body of right cheek and temporomandibular area, initial encounter",右臉頰與顳骨下頜周圍撕裂傷伴有異物之初期照護
655,S01421D,"Laceration with foreign body of right cheek and temporomandibular area, subsequent encounter",右臉頰與顳骨下頜周圍撕裂傷伴有異物之後續照護
656,S01421S,"Laceration with foreign body of right cheek and temporomandibular area, sequela",右臉頰與顳骨下頜周圍撕裂傷伴有異物之後遺症
657,S01422,Laceration with foreign body of left cheek and temporomandibular area,左臉頰與顳骨下頜周圍撕裂傷伴有異物
658,S01422A,"Laceration with foreign body of left cheek and temporomandibular area, initial encounter",左臉頰與顳骨下頜周圍撕裂傷伴有異物之初期照護
659,S01422D,"Laceration with foreign body of left cheek and temporomandibular area, subsequent encounter",左臉頰與顳骨下頜周圍撕裂傷伴有異物之後續照護
660,S01422S,"Laceration with foreign body of left cheek and temporomandibular area, sequela",左臉頰與顳骨下頜周圍撕裂傷伴有異物之後遺症
661,S01429,Laceration with foreign body of unspecified cheek and temporomandibular area,未特定側性臉頰與顳骨下頜周圍撕裂傷伴有異物
662,S01429A,"Laceration with foreign body of unspecified cheek and temporomandibular area, initial encounter",未特定側性臉頰與顳骨下頜周圍撕裂傷伴有異物之初期照護
663,S01429D,"Laceration with foreign body of unspecified cheek and temporomandibular area, subsequent encounter",未特定側性臉頰與顳骨下頜周圍撕裂傷伴有異物之後續照護
664,S01429S,"Laceration with foreign body of unspecified cheek and temporomandibular area, sequela",未特定側性臉頰與顳骨下頜周圍撕裂傷伴有異物之後遺症
665,S0143,Puncture wound without foreign body of cheek and temporomandibular area,臉頰與顳骨下頜周圍穿刺傷未伴有異物
666,S01431,Puncture wound without foreign body of right cheek and temporomandibular area,右臉頰與顳骨下頜周圍穿刺傷未伴有異物
667,S01431A,"Puncture wound without foreign body of right cheek and temporomandibular area, initial encounter",右臉頰與顳骨下頜周圍穿刺傷未伴有異物之初期照護
668,S01431D,"Puncture wound without foreign body of right cheek and temporomandibular area, subsequent encounter",右臉頰與顳骨下頜周圍穿刺傷未伴有異物之後續照護
669,S01431S,"Puncture wound without foreign body of right cheek and temporomandibular area, sequela",右臉頰與顳骨下頜周圍穿刺傷未伴有異物之後遺症
670,S01432,Puncture wound without foreign body of left cheek and temporomandibular area,左臉頰與顳骨下頜周圍穿刺傷未伴有異物
671,S01432A,"Puncture wound without foreign body of left cheek and temporomandibular area, initial encounter",左臉頰與顳骨下頜周圍穿刺傷未伴有異物之初期照護
672,S01432D,"Puncture wound without foreign body of left cheek and temporomandibular area, subsequent encounter",左臉頰與顳骨下頜周圍穿刺傷未伴有異物之後續照護
673,S01432S,"Puncture wound without foreign body of left cheek and temporomandibular area, sequela",左臉頰與顳骨下頜周圍穿刺傷未伴有異物之後遺症
674,S01439,Puncture wound without foreign body of unspecified cheek and temporomandibular area,未特定側性臉頰與顳骨下頜周圍穿刺傷未伴有異物
675,S01439A,"Puncture wound without foreign body of unspecified cheek and temporomandibular area, initial encounter",未特定側性臉頰與顳骨下頜周圍穿刺傷未伴有異物之初期照護
676,S01439D,"Puncture wound without foreign body of unspecified cheek and temporomandibular area, subsequent encounter",未特定側性臉頰與顳骨下頜周圍穿刺傷未伴有異物之後續照護
677,S01439S,"Puncture wound without foreign body of unspecified cheek and temporomandibular area, sequela",未特定側性臉頰與顳骨下頜周圍穿刺傷未伴有異物之後遺症
678,S0144,Puncture wound with foreign body of cheek and temporomandibular area,臉頰與顳骨下頜周圍穿刺傷伴有異物
679,S01441,Puncture wound with foreign body of right cheek and temporomandibular area,右臉頰與顳骨下頜周圍穿刺傷伴有異物
680,S01441A,"Puncture wound with foreign body of right cheek and temporomandibular area, initial encounter",右臉頰與顳骨下頜周圍穿刺傷伴有異物之初期照護
681,S01441D,"Puncture wound with foreign body of right cheek and temporomandibular area, subsequent encounter",右臉頰與顳骨下頜周圍穿刺傷伴有異物之後續照護
682,S01441S,"Puncture wound with foreign body of right cheek and temporomandibular area, sequela",右臉頰與顳骨下頜周圍穿刺傷伴有異物之後遺症
683,S01442,Puncture wound with foreign body of left cheek and temporomandibular area,左臉頰與顳骨下頜周圍穿刺傷伴有異物
684,S01442A,"Puncture wound with foreign body of left cheek and temporomandibular area, initial encounter",左臉頰與顳骨下頜周圍穿刺傷伴有異物之初期照護
685,S01442D,"Puncture wound with foreign body of left cheek and temporomandibular area, subsequent encounter",左臉頰與顳骨下頜周圍穿刺傷伴有異物之後續照護
686,S01442S,"Puncture wound with foreign body of left cheek and temporomandibular area, sequela",左臉頰與顳骨下頜周圍穿刺傷伴有異物之後遺症
687,S01449,Puncture wound with foreign body of unspecified cheek and temporomandibular area,未特定側性臉頰與顳骨下頜周圍穿刺傷伴有異物
688,S01449A,"Puncture wound with foreign body of unspecified cheek and temporomandibular area, initial encounter",未特定側性臉頰與顳骨下頜周圍穿刺傷伴有異物之初期照護
689,S01449D,"Puncture wound with foreign body of unspecified cheek and temporomandibular area, subsequent encounter",未特定側性臉頰與顳骨下頜周圍穿刺傷伴有異物之後續照護
690,S01449S,"Puncture wound with foreign body of unspecified cheek and temporomandibular area, sequela",未特定側性臉頰與顳骨下頜周圍穿刺傷伴有異物之後遺症
691,S0145,Open bite of cheek and temporomandibular area,臉頰與顳骨下頜周圍開放性咬傷
692,S01451,Open bite of right cheek and temporomandibular area,右臉頰與顳骨下頜周圍開放性咬傷
693,S01451A,"Open bite of right cheek and temporomandibular area, initial encounter",右臉頰與顳骨下頜周圍開放性咬傷之初期照護
694,S01451D,"Open bite of right cheek and temporomandibular area, subsequent encounter",右臉頰與顳骨下頜周圍開放性咬傷之後續照護
695,S01451S,"Open bite of right cheek and temporomandibular area, sequela",右臉頰與顳骨下頜周圍開放性咬傷之後遺症
696,S01452,Open bite of left cheek and temporomandibular area,左臉頰與顳骨下頜周圍開放性咬傷
697,S01452A,"Open bite of left cheek and temporomandibular area, initial encounter",左臉頰與顳骨下頜周圍開放性咬傷之初期照護
698,S01452D,"Open bite of left cheek and temporomandibular area, subsequent encounter",左臉頰與顳骨下頜周圍開放性咬傷之後續照護
699,S01452S,"Open bite of left cheek and temporomandibular area, sequela",左臉頰與顳骨下頜周圍開放性咬傷之後遺症
700,S01459,Open bite of unspecified cheek and temporomandibular area,未特定側性臉頰與顳骨下頜周圍開放性咬傷
701,S01459A,"Open bite of unspecified cheek and temporomandibular area, initial encounter",未特定側性臉頰與顳骨下頜周圍開放性咬傷之初期照護
702,S01459D,"Open bite of unspecified cheek and temporomandibular area, subsequent encounter",未特定側性臉頰與顳骨下頜周圍開放性咬傷之後續照護
703,S01459S,"Open bite of unspecified cheek and temporomandibular area, sequela",未特定側性臉頰與顳骨下頜周圍開放性咬傷之後遺症
704,S015,Open wound of lip and oral cavity,唇及口腔開放性傷口
705,S0150,Unspecified open wound of lip and oral cavity,唇及口腔開放性傷口
706,S01501,Unspecified open wound of lip,唇開放性傷口
707,S01501A,"Unspecified open wound of lip, initial encounter",唇開放性傷口之初期照護
708,S01501D,"Unspecified open wound of lip, subsequent encounter",唇開放性傷口之後續照護
709,S01501S,"Unspecified open wound of lip, sequela",唇開放性傷口之後遺症
710,S01502,Unspecified open wound of oral cavity,口腔開放性傷口
711,S01502A,"Unspecified open wound of oral cavity, initial encounter",口腔開放性傷口之初期照護
712,S01502D,"Unspecified open wound of oral cavity, subsequent encounter",口腔開放性傷口之後續照護
713,S01502S,"Unspecified open wound of oral cavity, sequela",口腔開放性傷口之後遺症
714,S0151,Laceration of lip and oral cavity without foreign body,唇及口腔撕裂傷未伴有異物
715,S01511,Laceration without foreign body of lip,唇撕裂傷未伴有異物
716,S01511A,"Laceration without foreign body of lip, initial encounter",唇撕裂傷未伴有異物之初期照護
717,S01511D,"Laceration without foreign body of lip, subsequent encounter",唇撕裂傷未伴有異物之後續照護
718,S01511S,"Laceration without foreign body of lip, sequela",唇撕裂傷未伴有異物之後遺症
719,S01512,Laceration without foreign body of oral cavity,口腔撕裂傷未伴有異物
720,S01512A,"Laceration without foreign body of oral cavity, initial encounter",口腔撕裂傷未伴有異物之初期照護
721,S01512D,"Laceration without foreign body of oral cavity, subsequent encounter",口腔撕裂傷未伴有異物之後續照護
722,S01512S,"Laceration without foreign body of oral cavity, sequela",口腔撕裂傷未伴有異物之後遺症
723,S0152,Laceration of lip and oral cavity with foreign body,唇及口腔撕裂傷伴有異物
724,S01521,Laceration with foreign body of lip,唇腔撕裂傷伴有異物
725,S01521A,"Laceration with foreign body of lip, initial encounter",唇撕裂傷伴有異物之初期照護
726,S01521D,"Laceration with foreign body of lip, subsequent encounter",唇撕裂傷伴有異物之後續照護
727,S01521S,"Laceration with foreign body of lip, sequela",唇撕裂傷伴有異物之後遺症
728,S01522,Laceration with foreign body of oral cavity,口腔撕裂傷伴有異物
729,S01522A,"Laceration with foreign body of oral cavity, initial encounter",口腔撕裂傷伴有異物之初期照護
730,S01522D,"Laceration with foreign body of oral cavity, subsequent encounter",口腔撕裂傷伴有異物之後續照護
731,S01522S,"Laceration with foreign body of oral cavity, sequela",口腔撕裂傷伴有異物之後遺症
732,S0153,Puncture wound of lip and oral cavity without foreign body,唇及口腔穿刺傷未伴有異物
733,S01531,Puncture wound without foreign body of lip,唇穿刺傷未伴有異物
734,S01531A,"Puncture wound without foreign body of lip, initial encounter",唇穿刺傷未伴有異物之初期照護
735,S01531D,"Puncture wound without foreign body of lip, subsequent encounter",唇穿刺傷未伴有異物之後續照護
736,S01531S,"Puncture wound without foreign body of lip, sequela",唇穿刺傷未伴有異物之後遺症
737,S01532,Puncture wound without foreign body of oral cavity,口腔穿刺傷未伴有異物
738,S01532A,"Puncture wound without foreign body of oral cavity, initial encounter",口腔穿刺傷未伴有異物之初期照護
739,S01532D,"Puncture wound without foreign body of oral cavity, subsequent encounter",口腔穿刺傷未伴有異物之後續照護
740,S01532S,"Puncture wound without foreign body of oral cavity, sequela",口腔穿刺傷未伴有異物之後遺症
741,S0154,Puncture wound of lip and oral cavity with foreign body,唇及口腔穿刺傷伴有異物
742,S01541,Puncture wound with foreign body of lip,唇穿刺傷伴有異物
743,S01541A,"Puncture wound with foreign body of lip, initial encounter",唇穿刺傷伴有異物之初期照護
744,S01541D,"Puncture wound with foreign body of lip, subsequent encounter",唇穿刺傷伴有異物之後續照護
745,S01541S,"Puncture wound with foreign body of lip, sequela",唇穿刺傷伴有異物之後遺症
746,S01542,Puncture wound with foreign body of oral cavity,口腔穿刺傷伴有異物
747,S01542A,"Puncture wound with foreign body of oral cavity, initial encounter",口腔穿刺傷伴有異物之初期照護
748,S01542D,"Puncture wound with foreign body of oral cavity, subsequent encounter",口腔穿刺傷伴有異物之後續照護
749,S01542S,"Puncture wound with foreign body of oral cavity, sequela",口腔穿刺傷伴有異物之後遺症
750,S0155,Open bite of lip and oral cavity,唇及口腔開放性咬傷
751,S01551,Open bite of lip,唇開放性咬傷
752,S01551A,"Open bite of lip, initial encounter",唇開放性咬傷之初期照護
753,S01551D,"Open bite of lip, subsequent encounter",唇開放性咬傷之後續照護
754,S01551S,"Open bite of lip, sequela",唇開放性咬傷之後遺症
755,S01552,Open bite of oral cavity,口腔開放性咬傷
756,S01552A,"Open bite of oral cavity, initial encounter",口腔開放性咬傷之初期照護
757,S01552D,"Open bite of oral cavity, subsequent encounter",口腔開放性咬傷之後續照護
758,S01552S,"Open bite of oral cavity, sequela",口腔開放性咬傷之後遺症
759,S018,Open wound of other parts of head,頭部其他部位開放性傷口
760,S0180,Unspecified open wound of other part of head,頭部其他部位開放性傷口
761,S0180xA,"Unspecified open wound of other part of head, initial encounter",頭部其他部位開放性傷口之初期照護
762,S0180xD,"Unspecified open wound of other part of head, subsequent encounter",頭部其他部位開放性傷口之後續照護
763,S0180xS,"Unspecified open wound of other part of head, sequela",頭部其他部位開放性傷口之後遺症
764,S0181,Laceration without foreign body of other part of head,頭部其他部位撕裂傷未伴有異物
765,S0181xA,"Laceration without foreign body of other part of head, initial encounter",頭部其他部位撕裂傷未伴有異物之初期照護
766,S0181xD,"Laceration without foreign body of other part of head, subsequent encounter",頭部其他部位撕裂傷未伴有異物之後續照護
767,S0181xS,"Laceration without foreign body of other part of head, sequela",頭部其他部位撕裂傷未伴有異物之後遺症
768,S0182,Laceration with foreign body of other part of head,頭部其他部位撕裂傷伴有異物
769,S0182xA,"Laceration with foreign body of other part of head, initial encounter",頭部其他部位撕裂傷伴有異物之初期照護
770,S0182xD,"Laceration with foreign body of other part of head, subsequent encounter",頭部其他部位撕裂傷伴有異物之後續照護
771,S0182xS,"Laceration with foreign body of other part of head, sequela",頭部其他部位撕裂傷伴有異物之後遺症
772,S0183,Puncture wound without foreign body of other part of head,頭部其他部位穿刺傷伴有異物
773,S0183xA,"Puncture wound without foreign body of other part of head, initial encounter",頭部其他部位穿刺傷未伴有異物之初期照護
774,S0183xD,"Puncture wound without foreign body of other part of head, subsequent encounter",頭部其他部位穿刺傷未伴有異物之後續照護
775,S0183xS,"Puncture wound without foreign body of other part of head, sequela",頭部其他部位穿刺傷未伴有異物之後遺症
776,S0184,Puncture wound with foreign body of other part of head,頭部其他部位穿刺傷未伴有異物
777,S0184xA,"Puncture wound with foreign body of other part of head, initial encounter",頭部其他部位穿刺傷伴有異物之初期照護
778,S0184xD,"Puncture wound with foreign body of other part of head, subsequent encounter",頭部其他部位穿刺傷伴有異物之後續照護
779,S0184xS,"Puncture wound with foreign body of other part of head, sequela",頭部其他部位穿刺傷伴有異物之後遺症
780,S0185,Open bite of other part of head,頭部其他部位開放性咬傷
781,S0185xA,"Open bite of other part of head, initial encounter",頭部其他部位開放性咬傷之初期照護
