,code,en_name,ch_name
1631,V3989xS,"Occupant (driver) (passenger) of three-wheeled motor vehicle injured in other specified transport accidents, sequela",三輪機動車輛的乘員（駕駛）、（乘客）在其他特定指定的運輸意外事故中受傷之後遺症
1632,V399,Occupant (driver) (passenger) of three-wheeled motor vehicle injured in unspecified traffic accident,三輪機動車輛的乘員（駕駛）、（乘客）在未特定交通意外事故中受傷
1633,V399xxA,"Occupant (driver) (passenger) of three-wheeled motor vehicle injured in unspecified traffic accident, initial encounter",三輪機動車輛的乘員（駕駛）、（乘客）在未特定交通意外事故中受傷之初期照護
1634,V399xxD,"Occupant (driver) (passenger) of three-wheeled motor vehicle injured in unspecified traffic accident, subsequent encounter",三輪機動車輛的乘員（駕駛）、（乘客）在未特定交通意外事故中受傷之後期照護
1635,V399xxS,"Occupant (driver) (passenger) of three-wheeled motor vehicle injured in unspecified traffic accident, sequela",三輪機動車輛的乘員（駕駛）、（乘客）在未特定交通意外事故中受傷之後遺症
1636,V40,Car occupant injured in collision with pedestrian or animal,汽車乘員與行人或動物碰撞受傷
1637,V400,Car driver injured in collision with pedestrian or animal in nontraffic accident,汽車駕駛在非交通意外事故中與行人或動物碰撞受傷
1638,V400xxA,"Car driver injured in collision with pedestrian or animal in nontraffic accident, initial encounter",汽車駕駛在非交通意外事故中其車與行人或動物碰撞時受傷之初期照護
1639,V400xxD,"Car driver injured in collision with pedestrian or animal in nontraffic accident, subsequent encounter",汽車駕駛在非交通意外事故中其車與行人或動物碰撞時受傷之後期照護
1640,V400xxS,"Car driver injured in collision with pedestrian or animal in nontraffic accident, sequela",汽車駕駛在非交通意外事故中其車與行人或動物碰撞時受傷之後遺症
1641,V401,Car passenger injured in collision with pedestrian or animal in nontraffic accident,汽車乘客在非交通意外事故中與行人或動物碰撞受傷
1642,V401xxA,"Car passenger injured in collision with pedestrian or animal in nontraffic accident, initial encounter",汽車乘客在非交通意外事故中其車與行人或動物碰撞時受傷之初期照護
1643,V401xxD,"Car passenger injured in collision with pedestrian or animal in nontraffic accident, subsequent encounter",汽車乘客在非交通意外事故中其車與行人或動物碰撞時受傷之後期照護
1644,V401xxS,"Car passenger injured in collision with pedestrian or animal in nontraffic accident, sequela",汽車乘客在非交通意外事故中其車與行人或動物碰撞時受傷之後遺症
1645,V402,Person on outside of car injured in collision with pedestrian or animal in nontraffic accident,車外乘員在非交通意外事故中與行人或動物碰撞受傷
1646,V402xxA,"Person on outside of car injured in collision with pedestrian or animal in nontraffic accident, initial encounter",車外乘員在非交通意外事故中其車與行人或動物碰撞時受傷之初期照護
1647,V402xxD,"Person on outside of car injured in collision with pedestrian or animal in nontraffic accident, subsequent encounter",車外乘員在非交通意外事故中其車與行人或動物碰撞時受傷之後期照護
1648,V402xxS,"Person on outside of car injured in collision with pedestrian or animal in nontraffic accident, sequela",車外乘員在非交通意外事故中其車與行人或動物碰撞時受傷之後遺症
1649,V403,Unspecified car occupant injured in collision with pedestrian or animal in nontraffic accident,汽車乘員在非交通意外事故中與行人或動物碰撞受傷
1650,V403xxA,"Unspecified car occupant injured in collision with pedestrian or animal in nontraffic accident, initial encounter",未特定之汽車乘員在非交通意外事故中其車與行人或動物碰撞時受傷之初期照護
1651,V403xxD,"Unspecified car occupant injured in collision with pedestrian or animal in nontraffic accident, subsequent encounter",未特定之汽車乘員在非交通意外事故中其車與行人或動物碰撞時受傷之後期照護
1652,V403xxS,"Unspecified car occupant injured in collision with pedestrian or animal in nontraffic accident, sequela",未特定之汽車乘員在非交通意外事故中其車與行人或動物碰撞時受傷之後遺症
1653,V404,Person boarding or alighting a car injured in collision with pedestrian or animal,人員在上或下車時與行人或動物碰撞受傷
1654,V404xxA,"Person boarding or alighting a car injured in collision with pedestrian or animal, initial encounter",人員在上或下車時與行人或動物碰撞受傷之初期照護
1655,V404xxD,"Person boarding or alighting a car injured in collision with pedestrian or animal, subsequent encounter",人員在上或下車時與行人或動物碰撞受傷之後期照護
1656,V404xxS,"Person boarding or alighting a car injured in collision with pedestrian or animal, sequela",人員在上或下車時與行人或動物碰撞受傷之後遺症
1657,V405,Car driver injured in collision with pedestrian or animal in traffic accident,汽車駕駛在交通意外事故中與行人或動物碰撞受傷
1658,V405xxA,"Car driver injured in collision with pedestrian or animal in traffic accident, initial encounter",汽車駕駛在交通意外事故中其車與行人或動物碰撞時受傷之初期照護
1659,V405xxD,"Car driver injured in collision with pedestrian or animal in traffic accident, subsequent encounter",汽車駕駛在交通意外事故中其車與行人或動物碰撞時受傷之後期照護
1660,V405xxS,"Car driver injured in collision with pedestrian or animal in traffic accident, sequela",汽車駕駛在交通意外事故中其車與行人或動物碰撞時受傷之後遺症
1661,V406,Car passenger injured in collision with pedestrian or animal in traffic accident,汽車乘客在交通意外事故中與行人或動物碰撞時受傷
1662,V406xxA,"Car passenger injured in collision with pedestrian or animal in traffic accident, initial encounter",汽車乘客在交通意外事故中其車與行人或動物碰撞時受傷之初期照護
1663,V406xxD,"Car passenger injured in collision with pedestrian or animal in traffic accident, subsequent encounter",汽車乘客在交通意外事故中其車與行人或動物碰撞時受傷後期照護
1664,V406xxS,"Car passenger injured in collision with pedestrian or animal in traffic accident, sequela",汽車乘客在交通意外事故中其車與行人或動物碰撞時受傷之後遺症
1665,V407,Person on outside of car injured in collision with pedestrian or animal in traffic accident,車外乘員在交通意外事故中與行人或動物碰撞受傷
1666,V407xxA,"Person on outside of car injured in collision with pedestrian or animal in traffic accident, initial encounter",車外乘員在交通意外事故中其車與行人或動物碰撞時受傷之初期照護
1667,V407xxD,"Person on outside of car injured in collision with pedestrian or animal in traffic accident, subsequent encounter",車外乘員在交通意外事故中其車與行人或動物碰撞時受傷之後期照護
1668,V407xxS,"Person on outside of car injured in collision with pedestrian or animal in traffic accident, sequela",車外乘員在交通意外事故中其車與行人或動物碰撞時受傷之後遺症
1669,V409,Unspecified car occupant injured in collision with pedestrian or animal in traffic accident,汽車乘員在交通意外事故中與行人或動物碰撞受傷
1670,V409xxA,"Unspecified car occupant injured in collision with pedestrian or animal in traffic accident, initial encounter",未特定之汽車乘員在交通意外事故中其車與行人或動物碰撞時受傷之初期照護
1671,V409xxD,"Unspecified car occupant injured in collision with pedestrian or animal in traffic accident, subsequent encounter",未特定之汽車乘員在交通意外事故中其車與行人或動物碰撞時受傷之後期照護
1672,V409xxS,"Unspecified car occupant injured in collision with pedestrian or animal in traffic accident, sequela",未特定之汽車乘員在交通意外事故中其車與行人或動物碰撞時受傷之後遺症
1673,V41,Car occupant injured in collision with pedal cycle,汽車乘員與腳踏車碰撞時受傷
1674,V410,Car driver injured in collision with pedal cycle in nontraffic accident,汽車駕駛在非交通意外事故中其車與腳踏車碰撞時受傷
1675,V410xxA,"Car driver injured in collision with pedal cycle in nontraffic accident, initial encounter",汽車駕駛在非交通意外事故中其車與腳踏車碰撞時受傷之初期照護
1676,V410xxD,"Car driver injured in collision with pedal cycle in nontraffic accident, subsequent encounter",汽車駕駛在非交通意外事故中其車與腳踏車碰撞時受傷之後期照護
1677,V410xxS,"Car driver injured in collision with pedal cycle in nontraffic accident, sequela",汽車駕駛在非交通意外事故中其車與腳踏車碰撞時受傷之後遺症
1678,V411,Car passenger injured in collision with pedal cycle in nontraffic accident,汽車乘客在非交通意外事故中其車與腳踏車碰撞時受傷
1679,V411xxA,"Car passenger injured in collision with pedal cycle in nontraffic accident, initial encounter",汽車乘客在非交通意外事故中其車與腳踏車碰撞時受傷之初期照護
1680,V411xxD,"Car passenger injured in collision with pedal cycle in nontraffic accident, subsequent encounter",汽車乘客在非交通意外事故中其車與腳踏車碰撞時受傷之後期照護
1681,V411xxS,"Car passenger injured in collision with pedal cycle in nontraffic accident, sequela",汽車乘客在非交通意外事故中其車與腳踏車碰撞時受傷之後遺症
1682,V412,Person on outside of car injured in collision with pedal cycle in nontraffic accident,車外乘員在非交通意外事故中其車與腳踏車碰撞時受傷
1683,V412xxA,"Person on outside of car injured in collision with pedal cycle in nontraffic accident, initial encounter",車外乘員在非交通意外事故中其車與腳踏車碰撞時受傷之初期照護
1684,V412xxD,"Person on outside of car injured in collision with pedal cycle in nontraffic accident, subsequent encounter",車外乘員在非交通意外事故中其車與腳踏車碰撞時受傷之後期照護
1685,V412xxS,"Person on outside of car injured in collision with pedal cycle in nontraffic accident, sequela",車外乘員在非交通意外事故中其車與腳踏車碰撞時受傷之後遺症
1686,V413,Unspecified car occupant injured in collision with pedal cycle in nontraffic accident,汽車乘員在非交通意外事故中其車與腳踏車碰撞時受傷
1687,V413xxA,"Unspecified car occupant injured in collision with pedal cycle in nontraffic accident, initial encounter",未特定之汽車乘員在非交通意外事故中其車與腳踏車碰撞時受傷之初期照護
1688,V413xxD,"Unspecified car occupant injured in collision with pedal cycle in nontraffic accident, subsequent encounter",未特定之汽車乘員在非交通意外事故中其車與腳踏車碰撞時受傷之後期照護
1689,V413xxS,"Unspecified car occupant injured in collision with pedal cycle in nontraffic accident, sequela",未特定之汽車乘員在非交通意外事故中其車與腳踏車碰撞時受傷之後遺症
1690,V414,Person boarding or alighting a car injured in collision with pedal cycle,人員在上或下車時與腳踏車碰撞受傷
1691,V414xxA,"Person boarding or alighting a car injured in collision with pedal cycle, initial encounter",人員在上或下車時與腳踏車碰撞受傷之初期照護
1692,V414xxD,"Person boarding or alighting a car injured in collision with pedal cycle, subsequent encounter",人員在上或下車時與腳踏車碰撞受傷之後期照護
1693,V414xxS,"Person boarding or alighting a car injured in collision with pedal cycle, sequela",人員在上或下車時與腳踏車碰撞受傷之後遺症
1694,V415,Car driver injured in collision with pedal cycle in traffic accident,汽車駕駛在交通意外事故中其車與腳踏車碰撞時受傷
1695,V415xxA,"Car driver injured in collision with pedal cycle in traffic accident, initial encounter",汽車駕駛在交通意外事故中其車與腳踏車碰撞時受傷之初期照護
1696,V415xxD,"Car driver injured in collision with pedal cycle in traffic accident, subsequent encounter",汽車駕駛在交通意外事故中其車與腳踏車碰撞時受傷之後期照護
1697,V415xxS,"Car driver injured in collision with pedal cycle in traffic accident, sequela",汽車駕駛在交通意外事故中其車與腳踏車碰撞時受傷之後遺症
1698,V416,Car passenger injured in collision with pedal cycle in traffic accident,汽車乘客在交通意外事故中其車與腳踏車碰撞時受傷
1699,V416xxA,"Car passenger injured in collision with pedal cycle in traffic accident, initial encounter",汽車乘客在交通意外事故中其車與腳踏車碰撞時受傷之初期照護
1700,V416xxD,"Car passenger injured in collision with pedal cycle in traffic accident, subsequent encounter",汽車乘客在交通意外事故中其車與腳踏車碰撞時受傷之後期照護
1701,V416xxS,"Car passenger injured in collision with pedal cycle in traffic accident, sequela",汽車乘客在交通意外事故中其車與腳踏車碰撞時受傷之後遺症
1702,V417,Person on outside of car injured in collision with pedal cycle in traffic accident,車外乘員在交通意外事故中其車與腳踏車碰撞時受傷
1703,V417xxA,"Person on outside of car injured in collision with pedal cycle in traffic accident, initial encounter",車外乘員在交通意外事故中其車與腳踏車碰撞時受傷之初期照護
1704,V417xxD,"Person on outside of car injured in collision with pedal cycle in traffic accident, subsequent encounter",車外乘員在交通意外事故中其車與腳踏車碰撞時受傷之後期照護
1705,V417xxS,"Person on outside of car injured in collision with pedal cycle in traffic accident, sequela",車外乘員在交通意外事故中其車與腳踏車碰撞時受傷之後遺症
1706,V419,Unspecified car occupant injured in collision with pedal cycle in traffic accident,汽車乘員在交通意外事故中其車與腳踏車碰撞時受傷
1707,V419xxA,"Unspecified car occupant injured in collision with pedal cycle in traffic accident, initial encounter",未特定之汽車乘員在交通意外事故中其車與腳踏車碰撞時受傷之初期照護
1708,V419xxD,"Unspecified car occupant injured in collision with pedal cycle in traffic accident, subsequent encounter",未特定之汽車乘員在交通意外事故中其車與腳踏車碰撞時受傷之後期照護
1709,V419xxS,"Unspecified car occupant injured in collision with pedal cycle in traffic accident, sequela",未特定之汽車乘員在交通意外事故中其車與腳踏車碰撞時受傷之後遺症
1710,V42,Car occupant injured in collision with two- or three-wheeled motor vehicle,汽車乘員在其車與兩輪或三輪機動車碰撞時受傷
1711,V420,Car driver injured in collision with two- or three-wheeled motor vehicle in nontraffic accident,汽車駕駛在非交通意外事故中其車與兩輪或三輪機動車碰撞時受傷
1712,V420xxA,"Car driver injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, initial encounter",汽車駕駛在非交通意外事故中其車與兩輪或三輪機動車碰撞時受傷之初期照護
1713,V420xxD,"Car driver injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, subsequent encounter",汽車駕駛在非交通意外事故中其車與兩輪或三輪機動車碰撞時受傷之後期照護
1714,V420xxS,"Car driver injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, sequela",汽車駕駛在非交通意外事故中其車與兩輪或三輪機動車碰撞時受傷之後遺症
1715,V421,Car passenger injured in collision with two- or three-wheeled motor vehicle in nontraffic accident,汽車乘客在非交易外通事故中其車與兩輪或三輪機動車碰撞時受傷
1716,V421xxA,"Car passenger injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, initial encounter",汽車乘客在非交易外通事故中其車與兩輪或三輪機動車碰撞時受傷之初期照護
1717,V421xxD,"Car passenger injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, subsequent encounter",汽車乘客在非交易外通事故中其車與兩輪或三輪機動車碰撞時受傷之後期照護
1718,V421xxS,"Car passenger injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, sequela",汽車乘客在非交易外通事故中其車與兩輪或三輪機動車碰撞時受傷之後遺症
1719,V422,Person on outside of car injured in collision with two- or three-wheeled motor vehicle in nontraffic accident,車外乘員在非交通意外事故中其車與兩輪或三輪機動車碰撞時受傷
1720,V422xxA,"Person on outside of car injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, initial encounter",車外乘員在非交通意外事故中其車與兩輪或三輪機動車碰撞時受傷之初期照護
1721,V422xxD,"Person on outside of car injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, subsequent encounter",車外乘員在非交通意外事故中其車與兩輪或三輪機動車碰撞時受傷之後期照護
1722,V422xxS,"Person on outside of car injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, sequela",車外乘員在非交通意外事故中其車與兩輪或三輪機動車碰撞時受傷之後遺症
1723,V423,Unspecified car occupant injured in collision with two- or three-wheeled motor vehicle in nontraffic accident,汽車乘員在非交通意外事故中其車與兩輪或三輪機動車碰撞時受傷
1724,V423xxA,"Unspecified car occupant injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, initial encounter",未特定之汽車乘員在非交通意外事故中其車與兩輪或三輪機動車碰撞時受傷之初期照護
1725,V423xxD,"Unspecified car occupant injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, subsequent encounter",未特定之汽車乘員在非交通意外事故中其車與兩輪或三輪機動車碰撞時受傷之後期照護
1726,V423xxS,"Unspecified car occupant injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, sequela",未特定之汽車乘員在非交通意外事故中其車與兩輪或三輪機動車碰撞時受傷之後遺症
1727,V424,Person boarding or alighting a car injured in collision with two- or three-wheeled motor vehicle,人員在上或下車時與兩輪或三輪機動車碰撞受傷
1728,V424xxA,"Person boarding or alighting a car injured in collision with two- or three-wheeled motor vehicle, initial encounter",人員在上或下車時與兩輪或三輪機動車碰撞受傷之初期照護
1729,V424xxD,"Person boarding or alighting a car injured in collision with two- or three-wheeled motor vehicle, subsequent encounter",人員在上或下車時與兩輪或三輪機動車碰撞受傷之後期照護
1730,V424xxS,"Person boarding or alighting a car injured in collision with two- or three-wheeled motor vehicle, sequela",人員在上或下車時與兩輪或三輪機動車碰撞受傷之後遺症
1731,V425,Car driver injured in collision with two- or three-wheeled motor vehicle in traffic accident,汽車駕駛在交通意外事故中其車與兩輪或三輪機動車碰撞時受傷
1732,V425xxA,"Car driver injured in collision with two- or three-wheeled motor vehicle in traffic accident, initial encounter",汽車駕駛在交通意外事故中其車與兩輪或三輪機動車碰撞時受傷之初期照護
1733,V425xxD,"Car driver injured in collision with two- or three-wheeled motor vehicle in traffic accident, subsequent encounter",汽車駕駛在交通意外事故中其車與兩輪或三輪機動車碰撞時受傷之後期照護
1734,V425xxS,"Car driver injured in collision with two- or three-wheeled motor vehicle in traffic accident, sequela",汽車駕駛在交通意外事故中其車與兩輪或三輪機動車碰撞時受傷之後遺症
1735,V426,Car passenger injured in collision with two- or three-wheeled motor vehicle in traffic accident,汽車乘客在交通意外事故中其車與兩輪或三輪機動車碰撞時受傷
1736,V426xxA,"Car passenger injured in collision with two- or three-wheeled motor vehicle in traffic accident, initial encounter",汽車乘客在交通意外事故中其車與兩輪或三輪機動車碰撞時受傷之初期照護
1737,V426xxD,"Car passenger injured in collision with two- or three-wheeled motor vehicle in traffic accident, subsequent encounter",汽車乘客在交通意外事故中其車與兩輪或三輪機動車碰撞時受傷之後期照護
1738,V426xxS,"Car passenger injured in collision with two- or three-wheeled motor vehicle in traffic accident, sequela",汽車乘客在交通意外事故中其車與兩輪或三輪機動車碰撞時受傷之後遺症
1739,V427,Person on outside of car injured in collision with two- or three-wheeled motor vehicle in traffic accident,車外乘員在交通事故中其車與兩輪或三輪機動車碰撞時受傷
1740,V427xxA,"Person on outside of car injured in collision with two- or three-wheeled motor vehicle in traffic accident, initial encounter",車外乘員在交通事故中其車與兩輪或三輪機動車碰撞時受傷之初期照護
1741,V427xxD,"Person on outside of car injured in collision with two- or three-wheeled motor vehicle in traffic accident, subsequent encounter",車外乘員在交通事故中其車與兩輪或三輪機動車碰撞時受傷之後期照護
1742,V427xxS,"Person on outside of car injured in collision with two- or three-wheeled motor vehicle in traffic accident, sequela",車外乘員在交通事故中其車與兩輪或三輪機動車碰撞時受傷之後遺症
1743,V429,Unspecified car occupant injured in collision with two- or three-wheeled motor vehicle in traffic accident,汽車乘員在交通意外事故中其車與兩輪或三輪機動車碰撞時受傷
1744,V429xxA,"Unspecified car occupant injured in collision with two- or three-wheeled motor vehicle in traffic accident, initial encounter",未特定之汽車乘員在交通意外事故中其車與兩輪或三輪機動車碰撞時受傷之初期照護
1745,V429xxD,"Unspecified car occupant injured in collision with two- or three-wheeled motor vehicle in traffic accident, subsequent encounter",未特定之汽車乘員在交通意外事故中其車與兩輪或三輪機動車碰撞時受傷之後期照護
1746,V429xxS,"Unspecified car occupant injured in collision with two- or three-wheeled motor vehicle in traffic accident, sequela",未特定之汽車乘員在交通意外事故中其車與兩輪或三輪機動車碰撞時受傷之後遺症
1747,V43,"Car occupant injured in collision with car, pick-up truck or van","汽車乘員其車與汽車,小貨車或箱型車碰撞時受傷"
1748,V430,"Car driver injured in collision with car, pick-up truck or van in nontraffic accident","汽車駕駛在非交通意外事故中其車與汽車,小貨車或箱型車碰撞時受傷"
1749,V4301,Car driver injured in collision with sport utility vehicle in nontraffic accident,汽車駕駛在非交通意外事故中其車與休旅車碰撞時受傷
1750,V4301xA,"Car driver injured in collision with sport utility vehicle in nontraffic accident, initial encounter",汽車駕駛在非交通意外事故中其車與休旅車碰撞時受傷之初期照護
1751,V4301xD,"Car driver injured in collision with sport utility vehicle in nontraffic accident, subsequent encounter",汽車駕駛在非交通意外事故中其車與休旅車碰撞時受傷之後期照護
1752,V4301xS,"Car driver injured in collision with sport utility vehicle in nontraffic accident, sequela",汽車駕駛在非交通意外事故中其車與休旅車碰撞時受傷之後遺症
1753,V4302,Car driver injured in collision with other type car in nontraffic accident,汽車駕駛在非交通意外事故中其車與其他類型車碰撞時受傷
1754,V4302xA,"Car driver injured in collision with other type car in nontraffic accident, initial encounter",汽車駕駛在非交通意外事故中其車與其他類型車碰撞時受傷之初期照護
1755,V4302xD,"Car driver injured in collision with other type car in nontraffic accident, subsequent encounter",汽車駕駛在非交通意外事故中其車與其他類型車碰撞時受傷之後期照護
1756,V4302xS,"Car driver injured in collision with other type car in nontraffic accident, sequela",汽車駕駛在非交通意外事故中其車與其他類型車碰撞時受傷之後遺症
1757,V4303,Car driver injured in collision with pick-up truck in nontraffic accident,汽車駕駛在非交通意外事故中其車與小貨車碰撞時受傷
1758,V4303xA,"Car driver injured in collision with pick-up truck in nontraffic accident, initial encounter",汽車駕駛在非交通意外事故中其車與小貨車碰撞時受傷之初期照護
1759,V4303xD,"Car driver injured in collision with pick-up truck in nontraffic accident, subsequent encounter",汽車駕駛在非交通意外事故中其車與小貨車碰撞時受傷之後期照護
1760,V4303xS,"Car driver injured in collision with pick-up truck in nontraffic accident, sequela",汽車駕駛在非交通意外事故中其車與小貨車碰撞時受傷之後遺症
1761,V4304,Car driver injured in collision with van in nontraffic accident,汽車駕駛在非交通意外事故中其車與箱型車碰撞時受傷
1762,V4304xA,"Car driver injured in collision with van in nontraffic accident, initial encounter",汽車駕駛在非交通意外事故中其車與箱型車碰撞時受傷之初期照護
1763,V4304xD,"Car driver injured in collision with van in nontraffic accident, subsequent encounter",汽車駕駛在非交通意外事故中其車與箱型車碰撞時受傷之後期照護
1764,V4304xS,"Car driver injured in collision with van in nontraffic accident, sequela",汽車駕駛在非交通意外事故中其車與箱型車碰撞時受傷之後遺症
1765,V431,"Car passenger injured in collision with car, pick-up truck or van in nintraffic accident","汽車乘客在非交通意外事故中其車與汽車,小貨車或箱型車碰撞時受傷"
1766,V4311,Car passenger injured in collision with sport utility vehicle in nontraffic accident,汽車乘客在非交通意外事故中其車與休旅車碰撞時受傷
1767,V4311xA,"Car passenger injured in collision with sport utility vehicle in nontraffic accident, initial encounter",汽車乘客在非交通意外事故中其車與休旅車碰撞時受傷之初期照護
1768,V4311xD,"Car passenger injured in collision with sport utility vehicle in nontraffic accident, subsequent encounter",汽車乘客在非交通意外事故中其車與休旅車碰撞時受傷之後期照護
1769,V4311xS,"Car passenger injured in collision with sport utility vehicle in nontraffic accident, sequela",汽車乘客在非交通意外事故中其車與休旅車碰撞時受傷之後遺症
1770,V4312,Car passenger injured in collision with other type car in nontraffic accident,汽車乘客在非交通意外事故中其車與其他類型車碰撞時受傷
1771,V4312xA,"Car passenger injured in collision with other type car in nontraffic accident, initial encounter",汽車乘客在非交通意外事故中其車與其他類型車碰撞時受傷之初期照護
1772,V4312xD,"Car passenger injured in collision with other type car in nontraffic accident, subsequent encounter",汽車乘客在非交通意外事故中其車與其他類型車碰撞時受傷之後期照護
1773,V4312xS,"Car passenger injured in collision with other type car in nontraffic accident, sequela",汽車乘客在非交通意外事故中其車與其他類型車碰撞時受傷之後遺症
1774,V4313,Car passenger injured in collision with pick-up in nontraffic accident,汽車乘客在非交通意外事故中其車與小貨車碰撞時受傷
1775,V4313xA,"Car passenger injured in collision with pick-up in nontraffic accident, initial encounter",汽車乘客在非交通意外事故中其車與小貨車碰撞時受傷之初期照護
1776,V4313xD,"Car passenger injured in collision with pick-up in nontraffic accident, subsequent encounter",汽車乘客在非交通意外事故中其車與小貨車碰撞時受傷之後期照護
1777,V4313xS,"Car passenger injured in collision with pick-up in nontraffic accident, sequela",汽車乘客在非交通意外事故中其車與小貨車碰撞時受傷之後遺症
1778,V4314,Car passenger injured in collision with van in nontraffic accident,汽車乘客在非交通意外事故中其車與箱型車碰撞時受傷
1779,V4314xA,"Car passenger injured in collision with van in nontraffic accident, initial encounter",汽車乘客在非交通意外事故中其車與箱型車碰撞時受傷之初期照護
1780,V4314xD,"Car passenger injured in collision with van in nontraffic accident, subsequent encounter",汽車乘客在非交通意外事故中其車與箱型車碰撞時受傷之後期照護
1781,V4314xS,"Car passenger injured in collision with van in nontraffic accident, sequela",汽車乘客在非交通意外事故中其車與箱型車碰撞時受傷之後遺症
1782,V432,"Person on outside of car injured in collision with car, pick-up truck or van in nontraffic accident","車外乘員在非交通意外事故中其車與汽車,小貨車或箱型車碰撞時受傷"
1783,V4321,Person on outside of car injured in collision with sport utility vehicle in nontraffic accident,車外乘員在非交通意外事故中其車與休旅車碰撞時受傷
1784,V4321xA,"Person on outside of car injured in collision with sport utility vehicle in nontraffic accident, initial encounter",車外乘員在非交通意外事故中其車與休旅車碰撞時受傷之初期照護
1785,V4321xD,"Person on outside of car injured in collision with sport utility vehicle in nontraffic accident, subsequent encounter",車外乘員在非交通意外事故中其車與休旅車碰撞時受傷之後期照護
1786,V4321xS,"Person on outside of car injured in collision with sport utility vehicle in nontraffic accident, sequela",車外乘員在非交通意外事故中其車與休旅車碰撞時受傷之後遺症
1787,V4322,Person on outside of car injured in collision with other type car in nontraffic accident,車外乘員在非交通意外事故中其車與其他類型車碰撞時受傷
1788,V4322xA,"Person on outside of car injured in collision with other type car in nontraffic accident, initial encounter",車外乘員在非交通意外事故中其車與其他類型車碰撞時受傷之初期照護
1789,V4322xD,"Person on outside of car injured in collision with other type car in nontraffic accident, subsequent encounter",車外乘員在非交通意外事故中其車與其他類型車碰撞時受傷之後期照護
1790,V4322xS,"Person on outside of car injured in collision with other type car in nontraffic accident, sequela",車外乘員在非交通意外事故中其車與其他類型車碰撞時受傷之後遺症
1791,V4323,Person on outside of car injured in collision with pick-up truck in nontraffic accident,車外乘員在非交通意外事故中其車與小貨車碰撞時受傷
1792,V4323xA,"Person on outside of car injured in collision with pick-up truck in nontraffic accident, initial encounter",車外乘員在非交通意外事故中其車與小貨車碰撞時受傷之初期照護
1793,V4323xD,"Person on outside of car injured in collision with pick-up truck in nontraffic accident, subsequent encounter",車外乘員在非交通意外事故中其車與小貨車碰撞時受傷之後期照護
1794,V4323xS,"Person on outside of car injured in collision with pick-up truck in nontraffic accident, sequela",車外乘員在非交通意外事故中其車與小貨車碰撞時受傷之後遺症
1795,V4324,Person on outside of car injured in collision with van in nontraffic accident,車外乘員在非交通意外事故中其車與箱型車碰撞時受傷
1796,V4324xA,"Person on outside of car injured in collision with van in nontraffic accident, initial encounter",車外乘員在非交通意外事故中其車與箱型車碰撞時受傷之初期照護
1797,V4324xD,"Person on outside of car injured in collision with van in nontraffic accident, subsequent encounter",車外乘員在非交通意外事故中其車與箱型車碰撞時受傷之後期照護
1798,V4324xS,"Person on outside of car injured in collision with van in nontraffic accident, sequela",車外乘員在非交通意外事故中其車與箱型車碰撞時受傷之後遺症
1799,V433,"Unspecified car occupant injured in collision with car, pick-up truck or van in nontraffic accident","汽車乘員在非交通意外事故中其車與汽車,小貨車或箱型車碰撞時受傷"
1800,V4331,Unspecified car occupant injured in collision with sport utility vehicle in nontraffic accident,汽車乘員在非交通意外事故中其車與休旅車碰撞時受傷
1801,V4331xA,"Unspecified car occupant injured in collision with sport utility vehicle in nontraffic accident, initial encounter",未特定之汽車乘員在非交通意外事故中其車與休旅車碰撞時受傷之初期照護
1802,V4331xD,"Unspecified car occupant injured in collision with sport utility vehicle in nontraffic accident, subsequent encounter",未特定之汽車乘員在非交通意外事故中其車與休旅車碰撞時受傷之後期照護
1803,V4331xS,"Unspecified car occupant injured in collision with sport utility vehicle in nontraffic accident, sequela",未特定之汽車乘員在非交通意外事故中其車與休旅車碰撞時受傷之後遺症
1804,V4332,Unspecified car occupant injured in collision with other type car in nontraffic accident,汽車乘員在非交通意外事故中其車與其他類型車碰撞時受傷
1805,V4332xA,"Unspecified car occupant injured in collision with other type car in nontraffic accident, initial encounter",未特定之汽車乘員在非交通意外事故中其車與其他類型車碰撞時受傷之初期照護
1806,V4332xD,"Unspecified car occupant injured in collision with other type car in nontraffic accident, subsequent encounter",未特定之汽車乘員在非交通意外事故中其車與其他類型車碰撞時受傷之後期照護
1807,V4332xS,"Unspecified car occupant injured in collision with other type car in nontraffic accident, sequela",未特定之汽車乘員在非交通意外事故中其車與其他類型車碰撞時受傷之後遺症
1808,V4333,Unspecified car occupant injured in collision with pick-up truck in nontraffic accident,汽車乘員在非交通意外事故中其車與小貨車碰撞時受傷
1809,V4333xA,"Unspecified car occupant injured in collision with pick-up truck in nontraffic accident, initial encounter",未特定之汽車乘員在非交通意外事故中其車與小貨車碰撞時受傷之初期照護
